,invoice,stockcode,description,quantity,invoicedate,price,customerid,country,segment
7566,C525904,20781,GOLD EAR MUFF HEADPHONES,-2,2010-10-07 15:46:00,5.49,14321,United Kingdom,Loyal Customers
7567,C525904,20702,PINK PADDED MOBILE,-2,2010-10-07 15:46:00,4.25,14321,United Kingdom,Loyal Customers
7568,C525907,M,Manual,-1,2010-10-07 16:09:00,311.99,13776,United Kingdom,At Risk
7569,C525908,22617,BAKING SET SPACEBOY DESIGN,-3,2010-10-07 16:11:00,4.95,16979,United Kingdom,Champions
7570,C525908,22138,BAKING SET 9 PIECE RETROSPOT ,-3,2010-10-07 16:11:00,4.95,16979,United Kingdom,Champions
7571,C525911,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,-2,2010-10-07 16:14:00,8.5,13964,United Kingdom,At Risk
7572,C525914,BANK CHARGES,Bank Charges,-1,2010-10-07 16:14:00,45.0,13776,United Kingdom,At Risk
7573,C525915,21745,GAOLERS KEYS DECORATIVE GARDEN ,-3,2010-10-07 16:15:00,3.75,13939,United Kingdom,Loyal Customers
7574,C525916,22472,TV DINNER TRAY DOLLY GIRL,-3,2010-10-07 16:16:00,4.95,18178,United Kingdom,Loyal Customers
7575,C525917,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,-2,2010-10-07 16:17:00,1.49,16269,United Kingdom,At Risk
7576,C525918,11001,ASSTD DESIGN RACING CAR PEN,-1,2010-10-07 16:26:00,1.69,13623,United Kingdom,Loyal Customers
7577,C525918,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,2010-10-07 16:26:00,9.95,13623,United Kingdom,Loyal Customers
7578,C525918,90203,SILVER CHARM NECKLACE 70CM,-1,2010-10-07 16:26:00,7.5,13623,United Kingdom,Loyal Customers
7579,C525924,22618,COOKING SET RETROSPOT,-1,2010-10-07 16:43:00,9.95,15358,United Kingdom,Champions
7580,C525924,22494,EMERGENCY FIRST AID TIN ,-3,2010-10-07 16:43:00,1.25,15358,United Kingdom,Champions
7581,C525924,21918,SET 12 KIDS COLOUR  CHALK STICKS,-1,2010-10-07 16:43:00,0.42,15358,United Kingdom,Champions
7582,C525924,21917,SET 12 KIDS  WHITE CHALK STICKS,-2,2010-10-07 16:43:00,0.42,15358,United Kingdom,Champions
7583,C525925,22363,GLASS JAR MARMALADE ,-3,2010-10-07 16:46:00,2.95,16584,United Kingdom,Loyal Customers
7584,C525925,22362,GLASS JAR PEACOCK BATH SALTS,-2,2010-10-07 16:46:00,2.95,16584,United Kingdom,Loyal Customers
7585,C525925,22359,GLASS JAR KINGS CHOICE,-4,2010-10-07 16:46:00,2.95,16584,United Kingdom,Loyal Customers
7586,C525925,22360,GLASS JAR ENGLISH CONFECTIONERY,-4,2010-10-07 16:46:00,2.95,16584,United Kingdom,Loyal Customers
7587,C525925,22361,GLASS JAR DAISY FRESH COTTON WOOL,-2,2010-10-07 16:46:00,2.95,16584,United Kingdom,Loyal Customers
7588,C525925,22364,GLASS JAR DIGESTIVE BISCUITS,-2,2010-10-07 16:46:00,2.95,16584,United Kingdom,Loyal Customers
7589,C525927,22423,REGENCY CAKESTAND 3 TIER,-1,2010-10-07 16:47:00,12.75,14909,United Kingdom,Needs Attention
7590,C525929,21564,PINK  HEART SHAPE LOVE BUCKET ,-2,2010-10-07 16:51:00,2.95,13599,United Kingdom,Champions
7591,C525929,22184,CAKE STAND VICTORIAN FILIGREE LARGE,-2,2010-10-07 16:51:00,3.95,13599,United Kingdom,Champions
7592,C525930,35004G,SET OF 3 GOLD FLYING DUCKS,-3,2010-10-07 16:54:00,1.95,16145,United Kingdom,Champions
7593,C525930,35004B,SET OF 3 BLACK FLYING DUCKS,-2,2010-10-07 16:54:00,1.95,16145,United Kingdom,Champions
7594,C525930,84625D,WHITE NEWBAROQUE CANDLESTICK CANDLE,-16,2010-10-07 16:54:00,0.85,16145,United Kingdom,Champions
7595,C525930,84625A,PINK NEW BAROQUECANDLESTICK CANDLE,-8,2010-10-07 16:54:00,0.85,16145,United Kingdom,Champions
7596,C525930,35968,FOLK ART METAL HEART T-LIGHT HOLDER,-1,2010-10-07 16:54:00,0.38,16145,United Kingdom,Champions
7597,C525932,21955,DOORMAT UNION JACK GUNS AND ROSES,-10,2010-10-07 16:58:00,6.75,14534,United Kingdom,Champions
7598,C525933,M,Manual,-1,2010-10-07 16:59:00,267.05,13776,United Kingdom,At Risk
7599,C525936,22553,PLASTERS IN TIN SKULLS,-2,2010-10-07 17:08:00,1.65,17706,United Kingdom,Champions
7600,C525936,22494,EMERGENCY FIRST AID TIN ,-1,2010-10-07 17:08:00,1.25,17706,United Kingdom,Champions
7601,C525936,22666,RECIPE BOX PANTRY YELLOW DESIGN,-6,2010-10-07 17:08:00,2.95,17706,United Kingdom,Champions
7602,C525936,21464,DISCO BALL ROTATOR BATTERY OPERATED,-6,2010-10-07 17:08:00,4.25,17706,United Kingdom,Champions
7603,C525936,21463,MIRRORED DISCO BALL ,-6,2010-10-07 17:08:00,5.95,17706,United Kingdom,Champions
7604,C525936,21534,DAIRY MAID LARGE MILK JUG,-1,2010-10-07 17:08:00,4.95,17706,United Kingdom,Champions
7605,C525937,72529W,WHITE ADVENT CANDLE,-15,2010-10-07 17:16:00,1.69,18220,United Kingdom,Needs Attention
7606,C525937,72529W,WHITE ADVENT CANDLE,-59,2010-10-07 17:16:00,1.69,18220,United Kingdom,Needs Attention
7607,C525938,POST,POSTAGE,-1,2010-10-07 17:18:00,9.68,15664,United Kingdom,Loyal Customers
7608,C525939,22228,BUNNY WOODEN PAINTED WITH BIRD ,-12,2010-10-07 17:21:00,0.85,13015,United Kingdom,Champions
7609,C525939,22231,JIGSAW TREE WITH BIRDHOUSE,-12,2010-10-07 17:21:00,1.45,13015,United Kingdom,Champions
7610,C525939,22230,JIGSAW TREE WITH WATERING CAN,-12,2010-10-07 17:21:00,0.85,13015,United Kingdom,Champions
7611,C525939,22229,BUNNY WOODEN PAINTED WITH FLOWER ,-12,2010-10-07 17:21:00,0.85,13015,United Kingdom,Champions
7612,C525939,22233,JIGSAW RABBIT AND BIRDHOUSE,-12,2010-10-07 17:21:00,1.65,13015,United Kingdom,Champions
7613,C525940,21813,GARLAND WITH STARS AND BELLS,-12,2010-10-07 17:23:00,4.95,15614,United Kingdom,Needs Attention
7614,C525940,21812,GARLAND WITH HEARTS AND BELLS,-12,2010-10-07 17:23:00,4.95,15614,United Kingdom,Needs Attention
7615,C525946,21533,RETROSPOT LARGE MILK JUG,-1,2010-10-07 17:45:00,4.25,15955,United Kingdom,Champions
7616,C525946,21868,POTTING SHED TEA MUG,-1,2010-10-07 17:45:00,1.25,15955,United Kingdom,Champions
7617,C525946,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,-1,2010-10-07 17:45:00,0.85,15955,United Kingdom,Champions
7618,C525946,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2010-10-07 17:45:00,2.95,15955,United Kingdom,Champions
7619,C525954,21843,RED RETROSPOT CAKE STAND,-1,2010-10-07 19:27:00,10.95,12472,Germany,Champions
7620,C525954,21206,STRAWBERRY HONEYCOMB  GARLAND ,-2,2010-10-07 19:27:00,1.65,12472,Germany,Champions
7621,C525954,21244,BLUE POLKADOT PLATE ,-1,2010-10-07 19:27:00,1.69,12472,Germany,Champions
7622,C525954,20676,RED RETROSPOT BOWL,-1,2010-10-07 19:27:00,1.25,12472,Germany,Champions
7623,C525954,21238,RED RETROSPOT CUP,-3,2010-10-07 19:27:00,0.85,12472,Germany,Champions
7624,C525954,21668,RED STRIPE CERAMIC DRAWER KNOB,-1,2010-10-07 19:27:00,1.25,12472,Germany,Champions
7625,C525954,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,-3,2010-10-07 19:27:00,1.25,12472,Germany,Champions
7626,C525954,22242,5 HOOK HANGER MAGIC TOADSTOOL,-8,2010-10-07 19:27:00,1.65,12472,Germany,Champions
7627,C525954,22244,3 HOOK HANGER MAGIC GARDEN,-1,2010-10-07 19:27:00,1.95,12472,Germany,Champions
7628,C525954,22212,FOUR HOOK  WHITE LOVEBIRDS,-2,2010-10-07 19:27:00,2.1,12472,Germany,Champions
7629,C525954,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,-8,2010-10-07 19:27:00,1.65,12472,Germany,Champions
7630,C525954,22467,GUMBALL COAT RACK,-8,2010-10-07 19:27:00,2.1,12472,Germany,Champions
7631,C525955,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,-1,2010-10-07 19:28:00,0.85,13360,United Kingdom,Needs Attention
7632,C525955,21843,RED RETROSPOT CAKE STAND,-1,2010-10-07 19:28:00,10.95,13360,United Kingdom,Needs Attention
7633,C525956,22065,CHRISTMAS PUDDING TRINKET POT ,-7,2010-10-07 19:29:00,1.45,13320,United Kingdom,Loyal Customers
7634,C525957,85160B,BLACK BIRD GARDEN DESIGN MUG,-2,2010-10-07 19:31:00,1.25,17726,United Kingdom,Needs Attention
7635,C525958,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,-12,2010-10-07 19:32:00,0.85,15122,United Kingdom,Loyal Customers
7636,C525958,84946,ANTIQUE SILVER TEA GLASS ETCHED,-1,2010-10-07 19:32:00,1.25,15122,United Kingdom,Loyal Customers
7637,C525982,35810A,ENAMEL PINK COFFEE CONTAINER,-1,2010-10-08 11:24:00,2.1,13564,United Kingdom,Champions
7638,C525982,21333,CLASSIC WHITE FRAME,-1,2010-10-08 11:24:00,2.95,13564,United Kingdom,Champions
7639,C525982,21903,MAN FLU METAL SIGN,-1,2010-10-08 11:24:00,2.1,13564,United Kingdom,Champions
7640,C525982,20724,RED RETROSPOT CHARLOTTE BAG,-1,2010-10-08 11:24:00,0.85,13564,United Kingdom,Champions
7641,C525982,85066,CREAM SWEETHEART MINI CHEST,-1,2010-10-08 11:24:00,12.75,13564,United Kingdom,Champions
7642,C525982,72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,-1,2010-10-08 11:24:00,0.42,13564,United Kingdom,Champions
7643,C525982,84706D,CHERRY BLOSSOM TABLE CLOCK ,-1,2010-10-08 11:24:00,1.95,13564,United Kingdom,Champions
7644,C526051,22666,RECIPE BOX PANTRY YELLOW DESIGN,-3,2010-10-08 11:51:00,2.95,16156,United Kingdom,Champions
7645,C526088,79323W,WHITE CHERRY LIGHTS,-1,2010-10-08 12:14:00,4.25,17809,United Kingdom,Champions
7646,C526088,M,Manual,-1,2010-10-08 12:14:00,50.0,17809,United Kingdom,Champions
7647,C526095,22138,BAKING SET 9 PIECE RETROSPOT ,-3,2010-10-08 12:27:00,4.95,13257,United Kingdom,At Risk
7648,C526110,22059,CERAMIC STRAWBERRY DESIGN MUG,-2,2010-10-08 13:03:00,1.49,13113,United Kingdom,Champions
7649,C526110,37448,CERAMIC CAKE DESIGN SPOTTED MUG,-3,2010-10-08 13:03:00,1.49,13113,United Kingdom,Champions
7650,C526110,22470,HEART OF WICKER LARGE,-1,2010-10-08 13:03:00,2.55,13113,United Kingdom,Champions
7651,C526110,84751B,BLACK MEDIUM GLASS CAKE STAND,-2,2010-10-08 13:03:00,3.75,13113,United Kingdom,Champions
7652,C526111,22138,BAKING SET 9 PIECE RETROSPOT ,-9,2010-10-08 13:14:00,4.95,14322,United Kingdom,At Risk
7653,C526111,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-4,2010-10-08 13:14:00,2.95,14322,United Kingdom,At Risk
7654,C526116,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,-2,2010-10-08 13:21:00,9.95,13014,United Kingdom,Champions
7655,C526116,22215,CAKE STAND WHITE TWO TIER LACE,-2,2010-10-08 13:21:00,8.5,13014,United Kingdom,Champions
7656,C526116,37495,FAIRY CAKE BIRTHDAY CANDLE SET,-6,2010-10-08 13:21:00,3.75,13014,United Kingdom,Champions
7657,C526117,22812,PACK 3 BOXES CHRISTMAS PANNETONE,-2,2010-10-08 13:22:00,1.95,12471,Germany,Champions
7658,C526117,22649,STRAWBERRY FAIRY CAKE TEAPOT,-1,2010-10-08 13:22:00,4.95,12471,Germany,Champions
7659,C526117,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,-1,2010-10-08 13:22:00,1.45,12471,Germany,Champions
7660,C526117,22556,PLASTERS IN TIN CIRCUS PARADE ,-4,2010-10-08 13:22:00,1.65,12471,Germany,Champions
7661,C526117,22423,REGENCY CAKESTAND 3 TIER,-2,2010-10-08 13:22:00,12.75,12471,Germany,Champions
7662,C526117,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-1,2010-10-08 13:22:00,2.95,12471,Germany,Champions
7663,C526119,22467,GUMBALL COAT RACK,-7,2010-10-08 13:26:00,2.1,17696,United Kingdom,Champions
7664,C526126,POST,POSTAGE,-10,2010-10-08 13:58:00,18.0,14646,Netherlands,Champions
7665,C526129,21016,LIGHT BIRD HOUSE TREE DECORATION,-4,2010-10-08 14:09:00,0.42,17172,United Kingdom,Needs Attention
7666,C526131,22423,REGENCY CAKESTAND 3 TIER,-1,2010-10-08 14:12:00,12.75,14229,United Kingdom,Loyal Customers
7667,C526133,22485,SET OF 2 WOODEN MARKET CRATES,-2,2010-10-08 14:20:00,12.75,14564,Channel Islands,Needs Attention
7668,C526135,22634,CHILDS BREAKFAST SET SPACEBOY ,-2,2010-10-08 14:22:00,9.95,13005,United Kingdom,Needs Attention
7669,C526136,22138,BAKING SET 9 PIECE RETROSPOT ,-24,2010-10-08 14:22:00,4.25,14885,United Kingdom,Needs Attention
7670,C526137,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,-3,2010-10-08 14:24:00,4.25,14425,United Kingdom,At Risk
7671,C526143,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,-2,2010-10-08 14:46:00,2.55,16554,United Kingdom,Loyal Customers
7672,C526143,84978,HANGING HEART JAR T-LIGHT HOLDER,-8,2010-10-08 14:46:00,1.25,16554,United Kingdom,Loyal Customers
7673,C526143,22212,FOUR HOOK  WHITE LOVEBIRDS,-4,2010-10-08 14:46:00,2.1,16554,United Kingdom,Loyal Customers
7674,C526143,72815,3 WICK CHRISTMAS BRIAR CANDLE ,-2,2010-10-08 14:46:00,3.75,16554,United Kingdom,Loyal Customers
7675,C526143,85066,CREAM SWEETHEART MINI CHEST,-1,2010-10-08 14:46:00,12.75,16554,United Kingdom,Loyal Customers
7676,C526143,82482,WOODEN PICTURE FRAME WHITE FINISH,-2,2010-10-08 14:46:00,2.55,16554,United Kingdom,Loyal Customers
7677,C526143,82494L,WOODEN FRAME ANTIQUE WHITE ,-1,2010-10-08 14:46:00,2.95,16554,United Kingdom,Loyal Customers
7678,C526143,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,-1,2010-10-08 14:46:00,2.95,16554,United Kingdom,Loyal Customers
7679,C526143,84946,ANTIQUE SILVER TEA GLASS ETCHED,-2,2010-10-08 14:46:00,1.25,16554,United Kingdom,Loyal Customers
7680,C526143,72780,BLACK SILOUETTE CANDLE PLATE,-12,2010-10-08 14:46:00,0.85,16554,United Kingdom,Loyal Customers
7681,C526144,21452,TOADSTOOL MONEY BOX,-6,2010-10-08 14:51:00,2.95,15144,United Kingdom,Champions
7682,C526146,22147,FELTCRAFT BUTTERFLY HEARTS,-4,2010-10-08 14:52:00,1.45,15469,United Kingdom,Needs Attention
7683,C526147,22138,BAKING SET 9 PIECE RETROSPOT ,-1,2010-10-08 14:58:00,4.95,15712,United Kingdom,Champions
7684,C526148,85063,CREAM SWEETHEART MAGAZINE RACK,-6,2010-10-08 14:59:00,14.95,14258,United Kingdom,Champions
7685,C526173,37450,CERAMIC CAKE BOWL + HANGING CAKES,-1,2010-10-10 11:13:00,2.95,13736,United Kingdom,Loyal Customers
7686,C526198,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,-12,2010-10-10 12:55:00,1.45,17085,United Kingdom,Champions
7687,C526198,22644,CERAMIC CHERRY CAKE MONEY BANK,-6,2010-10-10 12:55:00,1.45,17085,United Kingdom,Champions
7688,C526198,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,-12,2010-10-10 12:55:00,1.45,17085,United Kingdom,Champions
7689,C526198,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,-6,2010-10-10 12:55:00,1.45,17085,United Kingdom,Champions
7690,C526203,22423,REGENCY CAKESTAND 3 TIER,-2,2010-10-10 13:11:00,12.75,14693,United Kingdom,Needs Attention
7691,C526270,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-1,2010-10-11 11:12:00,6.95,14590,United Kingdom,Loyal Customers
7692,C526270,21539,RED RETROSPOT BUTTER DISH,-1,2010-10-11 11:12:00,4.25,14590,United Kingdom,Loyal Customers
7693,C526270,21530,DAIRY MAID TOASTRACK,-2,2010-10-11 11:12:00,2.95,14590,United Kingdom,Loyal Customers
7694,C526270,22073,RED RETROSPOT STORAGE JAR,-2,2010-10-11 11:12:00,3.39,14590,United Kingdom,Loyal Customers
7695,C526348,22221,CAKE STAND LOVEBIRD 2 TIER PINK,-2,2010-10-11 12:16:00,9.95,16919,United Kingdom,Champions
7696,C526386,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-2,2010-10-11 12:47:00,5.95,15708,United Kingdom,Champions
7697,C526398,21931,JUMBO STORAGE BAG SUKI,-1,2010-10-11 13:34:00,1.65,15311,United Kingdom,Champions
7698,C526398,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,2010-10-11 13:34:00,8.5,15311,United Kingdom,Champions
7699,C526398,16201A,PASTEL PINK PHOTO ALBUM,-2,2010-10-11 13:34:00,1.95,15311,United Kingdom,Champions
7700,C526398,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,2010-10-11 13:34:00,1.06,15311,United Kingdom,Champions
7701,C526398,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2010-10-11 13:34:00,2.55,15311,United Kingdom,Champions
7702,C526398,20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,-2,2010-10-11 13:34:00,2.55,15311,United Kingdom,Champions
7703,C526398,35004C,SET OF 3 COLOURED  FLYING DUCKS,-3,2010-10-11 13:34:00,4.65,15311,United Kingdom,Champions
7704,C526398,40001,WHITE BAMBOO RIBS LAMPSHADE,-8,2010-10-11 13:34:00,0.64,15311,United Kingdom,Champions
7705,C526398,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2010-10-11 13:34:00,4.95,15311,United Kingdom,Champions
7706,C526456,M,Manual,-1,2010-10-11 15:45:00,1.0,17755,United Kingdom,
7707,C526456,20677,PINK POLKADOT BOWL,-8,2010-10-11 15:45:00,1.25,17755,United Kingdom,
7708,C526456,20675,BLUE POLKADOT BOWL,-8,2010-10-11 15:45:00,1.25,17755,United Kingdom,
7709,C526456,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,-5,2010-10-11 15:45:00,1.49,17755,United Kingdom,
7710,C526456,47590B,PINK HAPPY BIRTHDAY BUNTING,-2,2010-10-11 15:45:00,5.45,17755,United Kingdom,
7711,C526456,21054,NURSE'S BAG SOFT TOY,-2,2010-10-11 15:45:00,8.95,17755,United Kingdom,
7712,C526456,20726,LUNCH BAG WOODLAND,-1,2010-10-11 15:45:00,1.65,17755,United Kingdom,
7713,C526456,21242,RED RETROSPOT PLATE ,-1,2010-10-11 15:45:00,1.69,17755,United Kingdom,
7714,C526456,21244,BLUE POLKADOT PLATE ,-1,2010-10-11 15:45:00,1.69,17755,United Kingdom,
7715,C526456,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,2010-10-11 15:45:00,9.95,17755,United Kingdom,
7716,C526457,82600,NO SINGING METAL SIGN,-2,2010-10-11 15:49:00,2.1,17696,United Kingdom,Champions
7717,C526457,21671,RED SPOT CERAMIC DRAWER KNOB,-1,2010-10-11 15:49:00,1.25,17696,United Kingdom,Champions
7718,C526461,21238,RED RETROSPOT CUP,-1,2010-10-11 16:11:00,0.72,16118,United Kingdom,Needs Attention
7719,C526461,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-1,2010-10-11 16:11:00,1.65,16118,United Kingdom,Needs Attention
7720,C526463,22629,SPACEBOY LUNCH BOX ,-12,2010-10-11 16:14:00,1.95,13107,United Kingdom,Champions
7721,C526464,22464,HANGING METAL HEART LANTERN,-1,2010-10-11 16:24:00,1.65,14423,United Kingdom,Needs Attention
7722,C526466,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,-8,2010-10-11 16:25:00,2.1,17095,United Kingdom,Loyal Customers
7723,C526467,85152,HAND OVER THE CHOCOLATE   SIGN ,-12,2010-10-11 16:26:00,2.1,15078,United Kingdom,Champions
7724,C526467,82600,NO SINGING METAL SIGN,-2,2010-10-11 16:26:00,2.1,15078,United Kingdom,Champions
7725,C526469,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,2010-10-11 16:36:00,9.95,16558,United Kingdom,Champions
7726,C526469,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,2010-10-11 16:36:00,2.95,16558,United Kingdom,Champions
7727,C526469,22698,PINK REGENCY TEACUP AND SAUCER,-2,2010-10-11 16:36:00,2.95,16558,United Kingdom,Champions
7728,C526470,35004C,SET OF 3 COLOURED  FLYING DUCKS,-2,2010-10-11 16:38:00,5.45,13871,United Kingdom,Champions
7729,C526470,21314,SMALL GLASS HEART TRINKET POT,-4,2010-10-11 16:38:00,2.1,13871,United Kingdom,Champions
7730,C526474,22602,CHRISTMAS RETROSPOT HEART WOOD,-12,2010-10-11 17:03:00,0.85,14568,Channel Islands,At Risk
7731,C526475,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,-1,2010-10-11 17:05:00,1.25,15622,United Kingdom,Champions
7732,C526477,35400,WOODEN BOX ADVENT CALENDAR ,-2,2010-10-11 17:08:00,8.95,18241,United Kingdom,Champions
7733,C526478,22221,CAKE STAND LOVEBIRD 2 TIER PINK,-1,2010-10-11 17:11:00,9.95,16476,United Kingdom,At Risk
7734,C526481,22667,RECIPE BOX RETROSPOT ,-2,2010-10-11 17:27:00,2.95,18226,United Kingdom,Champions
7735,C526482,22423,REGENCY CAKESTAND 3 TIER,-6,2010-10-11 17:29:00,10.95,13089,United Kingdom,Champions
7736,C526482,84949,SILVER HANGING T-LIGHT HOLDER,-8,2010-10-11 17:29:00,1.65,13089,United Kingdom,Champions
7737,C526511,22423,REGENCY CAKESTAND 3 TIER,-2,2010-10-12 11:02:00,12.75,13849,United Kingdom,Loyal Customers
7738,C526516,22423,REGENCY CAKESTAND 3 TIER,-1,2010-10-12 11:10:00,12.75,12471,Germany,Champions
7739,C526516,22644,CERAMIC CHERRY CAKE MONEY BANK,-1,2010-10-12 11:10:00,1.45,12471,Germany,Champions
7740,C526516,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,-1,2010-10-12 11:10:00,1.45,12471,Germany,Champions
7741,C526516,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,2010-10-12 11:10:00,1.25,12471,Germany,Champions
7742,C526516,21231,SWEETHEART CERAMIC TRINKET BOX,-1,2010-10-12 11:10:00,1.25,12471,Germany,Champions
7743,C526519,20828,GLITTER BUTTERFLY CLIPS,-4,2010-10-12 11:12:00,2.55,13468,United Kingdom,Champions
7744,C526519,21232,STRAWBERRY CERAMIC TRINKET BOX,-4,2010-10-12 11:12:00,1.25,13468,United Kingdom,Champions
7745,C526522,21922,UNION STRIPE WITH FRINGE  HAMMOCK,-1,2010-10-12 11:15:00,7.95,14534,United Kingdom,Champions
7746,C526526,22807,SET OF 6 T-LIGHTS TOADSTOOLS,-6,2010-10-12 11:22:00,2.95,18260,United Kingdom,Champions
7747,C526526,22456,NATURAL SLATE CHALKBOARD LARGE ,-1,2010-10-12 11:22:00,4.25,18260,United Kingdom,Champions
7748,C526537,D,Discount,-1,2010-10-12 11:29:00,3.39,16422,United Kingdom,Champions
7749,C526543,21735,TWO DOOR CURIO CABINET,-1,2010-10-12 11:31:00,12.75,17706,United Kingdom,Champions
7750,C526593,82482,WOODEN PICTURE FRAME WHITE FINISH,-1,2010-10-12 11:53:00,2.55,14035,United Kingdom,Loyal Customers
7751,C526593,22156,HEART DECORATION WITH PEARLS ,-1,2010-10-12 11:53:00,0.85,14035,United Kingdom,Loyal Customers
7752,C526596,20682,RED RETROSPOT CHILDRENS UMBRELLA,-1,2010-10-12 11:54:00,3.25,16401,United Kingdom,Champions
7753,C526596,22323,PINK POLKADOT KIDS BAG,-1,2010-10-12 11:54:00,1.95,16401,United Kingdom,Champions
7754,C526616,21671,RED SPOT CERAMIC DRAWER KNOB,-12,2010-10-12 12:26:00,1.25,17841,United Kingdom,Champions
7755,C526616,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-1,2010-10-12 12:26:00,8.5,17841,United Kingdom,Champions
7756,C526630,D,Discount,-1,2010-10-12 13:01:00,11.3,14527,United Kingdom,Champions
7757,C526648,85232D,SET/3 DECOUPAGE STACKING TINS,-1,2010-10-12 13:40:00,4.95,14243,United Kingdom,Champions
7758,C526653,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,-2,2010-10-12 14:10:00,12.75,15046,United Kingdom,Champions
7759,C526653,21823,PAINTED METAL HEART WITH HOLLY BELL,-24,2010-10-12 14:10:00,1.45,15046,United Kingdom,Champions
7760,C526667,22807,SET OF 6 T-LIGHTS TOADSTOOLS,-12,2010-10-12 15:30:00,2.55,14846,United Kingdom,At Risk
7761,C526670,20749,ASSORTED COLOUR MINI CASES,-1,2010-10-12 15:58:00,7.95,13541,United Kingdom,At Risk
7762,C526670,22138,BAKING SET 9 PIECE RETROSPOT ,-12,2010-10-12 15:58:00,4.95,13541,United Kingdom,At Risk
7763,C526671,17003,BROCADE RING PURSE ,-700,2010-10-12 16:03:00,0.05,16422,United Kingdom,Champions
7764,C526726,22187,GREEN CHRISTMAS TREE CARD HOLDER,-1,2010-10-12 17:27:00,4.25,15978,United Kingdom,Loyal Customers
7765,C526727,21808,"CHRISTMAS GARLAND STARS,TREES",-2,2010-10-12 17:29:00,3.75,16325,United Kingdom,Champions
7766,C526727,21804,WHITE CHRISTMAS GARLAND STARS TREES,-2,2010-10-12 17:29:00,3.75,16325,United Kingdom,Champions
7767,C526728,21843,RED RETROSPOT CAKE STAND,-10,2010-10-12 17:32:00,9.95,14299,United Kingdom,Champions
7768,C526730,21486,PINK HEART DOTS HOT WATER BOTTLE,-1,2010-10-12 17:35:00,3.75,17091,United Kingdom,Champions
7769,C526731,22465,HANGING METAL STAR LANTERN,-2,2010-10-12 17:49:00,1.65,12476,Germany,Champions
7770,C526731,21658,GLASS  BEURRE DISH,-1,2010-10-12 17:49:00,3.95,12476,Germany,Champions
7771,C526732,22156,HEART DECORATION WITH PEARLS ,-1,2010-10-12 17:51:00,0.85,14035,United Kingdom,Loyal Customers
7772,C526734,22138,BAKING SET 9 PIECE RETROSPOT ,-4,2010-10-12 17:53:00,4.95,13440,United Kingdom,Needs Attention
7773,C526735,85063,CREAM SWEETHEART MAGAZINE RACK,-1,2010-10-12 17:57:00,14.95,15291,United Kingdom,Champions
7774,C526735,82484,WOOD BLACK BOARD ANT WHITE FINISH,-6,2010-10-12 17:57:00,5.55,15291,United Kingdom,Champions
7775,C526736,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-1,2010-10-12 17:59:00,7.95,15596,United Kingdom,Loyal Customers
7776,C526737,22908,PACK OF 20 NAPKINS RED APPLES,-3,2010-10-12 18:00:00,0.85,15978,United Kingdom,Loyal Customers
7777,C526740,22423,REGENCY CAKESTAND 3 TIER,-1,2010-10-12 18:15:00,12.75,13455,United Kingdom,Loyal Customers
7778,C526740,21232,STRAWBERRY CERAMIC TRINKET BOX,-2,2010-10-12 18:15:00,1.25,13455,United Kingdom,Loyal Customers
